Cluster,Temperature,Humidity,WindSpeed,Pressure,Visibility
0,11.46787906091226,0.8011321867321868,10.605484565110565,1014.709056019656,12.518697012285013
1,22.675720423125643,0.47282130263851174,11.642450755887001,1016.0065816884854,11.731530288169255
2,3.155318322609745,0.8914714057104355,7.811684607933968,1021.1973970352901,5.608635622841741
